ranking,company,first_name,last_name,address,city,state,zip,neighborhood,phone,website,email,short_description,description,sic,sic_description,naics,naics_description,employees,revenue,tags,notes,username
,Vital Therapies Inc,,,15010 Avenue Of Science # 200,San Diego,CA,92128,Carmel Mountain,(858) 673-6840,Vitaltherapies.Com,,,,173101,Electric Contractors,238210,Electrical Contr & Other Wiring Installation Contr,27,$0 ,,,
,Merry X-Ray Corp,,,4444 Viewridge Ave # A,San Diego,CA,92123,Kearny Mesa,(858) 565-4472,Merryxray.Com,,,"Established in 1958, Merry X-Ray Corporation offers a variety of wholesale supplies that include medical, dental and hospital equipment. It has various factory-trained technicians that specialize in traditional roller transport chemical film processors, multiloaders, wet and dry laser imagers, X-ray equipment and automatic film viewers. It provides medical imaging workflow services that include image and information acquisition, image transmission, image viewing and image archival with electronic solutions. The company also offers specialized services and supports personal computer workstations and servers, carriage return, digital research, film digitizers, and transmission control and Internet protocol networking services. It is located in San Diego and has more than 45 branches throughout the United States.",504720,Medical Imaging Equip & Systems (Whls),423450,"Medical, Dental/Hospital Equip/Supls Mrchnt Whlsrs",28,$0 ,,,
,AES Wind Generation,,,4542 Ruffner St # 200,San Diego,CA,92111,Kearny Mesa,(858) 268-7909,Aes.Com,,,"AES Wind Generation is a part of one of the world s largest power companies, AES, which owns and operates a diverse and growing portfolio of generation and distribution businesses with the capacity to serve 100 million people worldwide. The company's power plants encompass a broad range of technologies and fuel types, from coal to gas to renewables such as wind, hydro and biomass. Its utilities power major cities, from S o Paulo to Indianapolis to Douala. Beyond power, the company also mines coal, turns seawater into drinking water, and is committing significant resources to alternative sources of energy to ensure a sustainable future. The company is also are building a climate change business, to develop projects that offset greenhouse gas emissions and produce emissions offset credits. AES Wind Generation is located in San Diego.",491104,Power Plants,221118,Other Electric Power Generation,30,$0 ,,,
,MG Properties Group,,,10505 Sorrento Valley Rd # 300,San Diego,CA,92121,Sorrento Valley,(858) 366-6500,Mgproperties.Com,,,"Founded in 1989, MG Properties is engaged in the acquisition, development, rehabilitation and management of apartment properties. The firm manages more than 7,000 apartment homes in California, Arizona and Texas with a total market value of over $700 million. Based in San Diego, MG Properties was awarded as one of the fastest growing private companies in 2005 by the SD Business Journal. Its accounting services include preparing monthly financial statements, making cash flow projections and delinquency reports and governing accounting issues. The firm prepares marketing plans, conducts weekly property inspections and collects monthly rents. In addition, MG Properties  services include maintaining weekly lease activity and collection reports and lease administration.",653120,Real Estate Buyers & Brokers,531311,Residential Property Managers,30,$0 ,,,
,Hardage Group,,,12555 High Bluff Dr # 330,San Diego,CA,92130,Carmel Valley,(858) 314-7910,Thehardagegroup.Com,,,"Woodfin Suite Hotels in San Diego manages all Woodfin Suite Hotels under long-term management contracts. It is a hotel management, franchise and development company, and the owner and franchiser of the brands Woodfin Suite Hotel and Chase Suite Hotel by Woodfin. Woodfin Suite Hotels are upscale, all-suite hotels designed for corporate business travelers who typically stay at traditional, full-service hotels. At an all-inclusive rate, the hotels provide large, two-room suite accommodations with selected guest amenities. Chase Suite Hotels by Woodfin are mid-priced, all-suite, limited service hotels. The brand was designed to appeal to the more value-conscious business traveler by providing the level of service and hospitality of Woodfin Suite Hotels in a variety of accommodations.",655202,Real Estate Developers,237210,Land Subdivision,30,$0 ,,,
,San Diego Restaurant Mgmt Co,,,831 W Harbor Dr,San Diego,CA,92101,Marina,(619) 232-7277,Harborhousesd.Com,,,,671902,Restaurant Holding Companies,551112,Offices Of Other Holding Companies,30,$0 ,,,
,Anthony's Seafood Group,,,5575 Lake Park Way # 211,La Mesa,CA,91942,,(619) 713-1950,Gofishanthonys.Com,,,"Star of the Sea Restaurant is a full-service, upscale seafood restaurant that offers a seasonal menu of coastal cuisine. The restaurant is located on San Diego Bay. Its menu items include Caesar salad, shrimp, fish and chips, king salmon, swordfish, Spanish turbot, sea bass, Hawaiian Ahi, duck, goose and scallops. Its dessert selections include sorbet, cr me brulee, chocolate souffl  and ricotta panna cotta. It also offers an award-winning wine selection. In addition, in 2004 the San Diego Restaurant Association awarded Star of the Sea a Gold Medallion for best seafood dining.",581220,Restaurant Management,722310,Food Service Contractors,30,$0 ,,,
,Lancer Orthodontics Inc,,,1493 Poinsettia Ave # 143,Vista,CA,92081,,(760) 744-5585,Lancerortho.Com,,,"Lancer Orthodontics, established in 1967, engages in the manufacture and worldwide marketing of orthodontic products. The company s product line includes preformed bands, direct bonding pads, various brackets, buccal tubes, arch wires, lingual attachments and related accessories. It assembles foregoing according to the orthodontists' prescriptions or the specifications of private label customers. Lancer also markets products that are purchased and resold to orthodontists, including sealants, adhesives, elastomerics, headgear cases, retainer cases, orthodontic wire, and preformed arches. The company sells its products directly to orthodontists and dentists through sales representatives in the United States, and through distributors and to other companies on a private label basis in Mexico, South America, Europe, Canada, Australia, and Japan. Lancer Orthodontics is based in San Marcos, Calif.",384398,Dental Equipment & Supplies-Mfrs,339114,Dental Equipment & Supplies Manufacturing,35,$0 ,,,
,Alturdyne Power Systems LLC,,,660 Steele St,El Cajon,CA,92020,,(619) 440-5531,Alturdyne.Com,,,"Alturdyne designs and manufactures a range of engine power systems. The company has been in operation since 1971 and maintains facilities in San Diego and Dallas. It also designs and develops a variety of natural gas chillers and cogeneration units for various utility applications. The company specializes in the packaging of gas turbines and rotary and reciprocating engines. It also produces a selection of components for high-speed turbo machineries. Alturdyne offers consulting, architectural design and engineering services. It serves public and private sector clients in the marine and aviation industries throughout the world. The company s San Diego facility employs a staff of more than 100 people. Alturdyne has achieved ISO 9001:2000 certification.",526137,Engines-Gasoline,444210,Outdoor Power Equipment Stores,35,$0 ,,,
,Retail Opportunity Investments,,,8905 Towne Centre Dr # 108,San Diego,CA,92122,University City,(858) 677-0900,Roicreit.Com,,,,679801,Real Estate Investment Trusts,525990,Other Financial Vehicles,35,$0 ,,,
,Borrego Solar Systems Inc,,,5005 Texas St # 400,San Diego,CA,92108,Mission Valley East,(877) 463-3376,Borregosolar.Com,,,"Founded in 1980, Borrego Solar Systems Inc. is a solar energy systems firm specializing in commercial and public sector projects. The company provides a wide variety of services that include integrated solar financing and solar consulting services. Some of its services include consulting and feasibility studies, advisory services, and technology and resource evaluation. Borrego Solar Systems Inc. serves a variety of industries, including education, corporate, affordable housing, commercial real estate, utilities and others to name a few. The company has executed over 1,000 projects.",507405,Solar Energy Equipment-Wholesale,423720,Plumbing & Htg Equip/Supls (Hydronics) Mrchnt Whls,35,$0 ,,,
,Body Beautiful Car Wash Inc,,,4282 Camino Del Rio N,San Diego,CA,92108,Grantville,(619) 563-5566,Bodybeautiful.Com,,,"Body Beautiful Car Wash, located in San Diego, has been offering car wash services in the region for more than 25 years. It has washed more than 9 million cars, and has more than three locations that provide express and full-service detailing, and car wash services. The company s car wash package includes various services, including rust inhibitors, under-chassis wash, air freshener sprays, tire armors, nonabrasive rim cleaning, and applications of sealant and conditioner, and water and silicone-based protectant to all interior and exterior plastic, leather and vinyl. The company also offers express wax, carpet, upholstery, and leather and vinyl packages that include interior and exterior dressing, shampoos, and paint protectant application.",754201,Car Washing & Polishing,811192,Car Washes,40,$0 ,,,
,Aldila Inc,,,14145 Danielson St # B,Poway,CA,92064,,(858) 513-1801,Aldila.Com,,,"Aldila is a worldwide supplier of composite products used in sports equipment, industrial and aerospace markets. Aldila's prepreg products are run on 24-inch wide hot melt machines and are based on hot melt epoxy systems. It also produces cure cyanate ester, low-moisture pick up prepreg for use in cryogenic, and space components and flame-retardant epoxy systems for aircraft interiors. Aldila was founded in 1972 as a manufacturer of carbon fiber golf shafts. The company integrated its operations with the manufacture of prepreg at its Poway, Calif., facility. The company has produced more than 10 million-pounds of prepreg in the facility. The operation was expanded in 1997 with the installation of a fourth prepreg line, coinciding with the initiation of shipments of Aldila prepreg tape and fabric to outside customers.",394915,Golf Equipment & Supplies-Manufacturers,339920,Sporting & Athletic Goods Manufacturing,40,$0 ,,,
