ranking,company,first_name,last_name,address,city,state,zip,neighborhood,phone,website,email,short_description,description,sic,sic_description,naics,naics_description,employees,revenue,tags,notes,username
,Get Engineering Corp,Dave,Grundies,9350 Bond Ave,El Cajon,CA,92021,,(619) 443-8295,Getntds.Com,,,"GET Engineering Corporation was founded in 1982 as an engineering firm providing naval tactical data systems (NTDS) products to government and industrial clients. It is a privately held corporation that participates in a worldwide market and is one of the leading suppliers for commercial NTDS products. The company has more than 300 customers, including the United States Department of Defense and commercial contracting communities. GET Engineering s corporate headquarters is located in El Cajon, Calif., with nearly 10 other sales offices throughout the world.'",357702,Computer Peripherals (Mfrs),334118,Computer Terminal/Other Computer Prphrl Equip Mfg,20,"$3,049,000 ",,,
,Global Technology Consulting,Keith,Esshaki,9825 Businesspark Ave,San Diego,CA,92131,Scripps Ranch,(858) 560-5800,Gtcsystems.Com,,,,737103,Computers-System Designers & Consultants,541511,Custom Computer Programming Services,25,"$3,566,000 ",,,
,Ground Service Technology,Jennifer,Erler,2280 Micro Pl,Escondido,CA,92029,Vineyard,(760) 745-2010,Igst.Com,,,"Ground Service Technology is a full-service erosion control company. It serves landfill operators, design and build firms, commercial and residential developers, engineering and utility companies, and general, highway, road, pipeline, golf course and forestry service contractors. The company provides shakers, rumbles, trench plates, and sand and gravel bags. Ground Service Technology also offers silt fences, straw wattles, fiber rolls, wood stakes, gabions and rock plates. The company provides emergency flood control, monitoring and water pumping services. It also offers product sales, rental, inspection and installation services. Ground Service Technology is a member of the Building Industry Association and the International Erosion Control Association.'",173113,Telecommunications Equipment,238210,Electrical Contr & Other Wiring Installation Contr,25,"$3,601,000 ",,,
,Gtm Wholesale Liquidators,Pete,Benedetto,1462 Corporate Center Dr # 130,San Diego,CA,92154,Ocean Crest,(619) 596-7486,Gtmstores.Com,,,,737801,Computers-Service & Repair,811212,Computer & Office Machine Repair & Maintenance,30,"$4,581,000 ",,,
,Health Fusion Holdings Inc,Seth,Flam,4075 Sorrento Valley Blvd,San Diego,CA,92121,Sorrento Valley,(858) 523-2120,Healthfusion.Biz,,,,737415,Internet Service,518210,"Data Processing, Hosting & Related Services",30,$0 ,,,
,High Tech High,Isaac,Jones,1420 W San Marcos Blvd,San Marcos,CA,92078,,(760) 759-2700,Hightechhigh.Org,,,,821103,Schools,611110,Elementary & Secondary Schools,35,$0 ,,,
,Hlp Inc,Frank,Hoffman,1650 Lotus Ln,El Cajon,CA,92021,,(619) 447-2201,Chameleonbeach.Com,,,,737108,Computer-Software Developers,541511,Custom Computer Programming Services,24,"$3,423,000 ",,,
,Hughes Network Systems LLC,Graham,Avis,9605 Scranton Rd,San Diego,CA,92121,Sorrento Valley,(858) 455-9550,Hughes.Com,,,,737422,Satellite Internet Service,518210,"Data Processing, Hosting & Related Services",45,"$10,825,000 ",,,
,Incontrol Technology Inc,Gary,Paquette,1651 E Main St # 207,El Cajon,CA,92021,,(619) 270-1147,Incontroltechnology.Com,,,,737206,Computer Software,511210,Software Publishers,44,"$18,110,000 ",,,
,Innfinity Hospitality Systems,Beverly,Mc Cabe,1620 Alpine Blvd # 214,Alpine,CA,91901,,(619) 722-6624,Innfinity.Com,,,,737206,Computer Software,511210,Software Publishers,20,"$8,232,000 ",,,
,Integrits Corp,Clarence,Carter,5205 Kearny Villa Way # 200,San Diego,CA,92123,Kearny Mesa,(858) 300-1600,Integrits.Com,,,"Established in 2000, Integrits Corporation is one of the leading information technology services firm based in California. Based in San Diego, Calif., the company specializes in program management, system design and development, system implementation and test/evaluation of integrated commercial and military command, control and communications. It also endows with various managed security services, such as diagnostic vulnerability assessment, firewall lifecycle management, network security monitoring and web content filtering. Integrits Corporation's client base includes Naval Sea Systems Command, Pacific Missile Range Facility and Naval Air Surface Warfare Center.'",871106,Engineers,541330,Engineering Services,40,"$7,683,000 ",,,
,Interknowlogy,Tim,Huckaby,1525 Faraday Ave # 250,Carlsbad,CA,92008,,(760) 804-9618,Socalsharepoint.Com,,,,737103,Computers-System Designers & Consultants,541511,Custom Computer Programming Services,25,"$3,566,000 ",,,
,Internet Marketing Inc,Brandon,Fishman,10620 Treena St # 250,San Diego,CA,92131,Scripps Ranch,(858) 869-0574,Internetmarketinginc.Com,,,,737415,Internet Service,518210,"Data Processing, Hosting & Related Services",0,$0 ,,,
,IQ Navigator Inc,,,3737 Sports Arena Blvd,San Diego,CA,92110,Midway District,(303) 563-1500,Iqnavigator.Com,,,,737201,Computer Software-Manufacturers,511210,Software Publishers,27,"$11,113,000 ",,,
,It Techpros,Jeff,David,330 Rancheros Dr # 138,San Marcos,CA,92069,,(760) 752-8309,IT-Techpros.Com,,,,737103,Computers-System Designers & Consultants,541511,Custom Computer Programming Services,20,"$2,853,000 ",,,
,Jacobs Strategic Solutions Grp,Dominic,Joseeph,6005 Hidden Valley Rd # 100,Carlsbad,CA,92011,,(760) 707-1100,Jacobstechnology.Com,,,,737109,Information Technology Services,541511,Custom Computer Programming Services,20,"$2,853,000 ",,,
,Jamis Software Corp,Jeff,Noolas,4909 Murphy Canyon Rd # 460,San Diego,CA,92123,Kearny Mesa,(858) 300-5542,Jamis.Com,,,,737206,Computer Software,511210,Software Publishers,20,"$8,232,000 ",,,
,K & R Network Solutions,John,Mc Guigan,5471 Kearny Villa Rd # 300,San Diego,CA,92123,Kearny Mesa,(858) 292-5766,Krns-Inc.Com,,,,737101,Computer Services,541511,Custom Computer Programming Services,29,"$4,136,000 ",,,
,KAB Laboratories,Chris,Boyens,1110 Rosecrans St,San Diego,CA,92106,Roseville - Fleet Ridge,(619) 501-1532,Kablabs.Com,,,,737902,Electronics-Consultants,541512,Computer Systems Design Services,24,"$3,933,000 ",,,
,Kalloc Studios,Henry,Yu,5751 Palmer Way,Carlsbad,CA,92010,,(760) 602-7959,Kallocstudios.Com,,,,737206,Computer Software,511210,Software Publishers,20,"$8,232,000 ",,,
,Lan Solutions,Oliver,Goellnitz,6359 Nancy Ridge Dr,San Diego,CA,92121,Sorrento Valley,(858) 587-8000,Lansolutions.Net,,,"Founded in 1996, LANSolutions LLC has been providing IT services including managed services, monitoring, outsourcing and network infrastructure design and implementation. Located in San Diego, Calif., it provides hardware and software solutions. The company offers business technology and support services, including core technology services, professional capabilities, law firm integration expertise, networks, training, LANCentral and LANSecure, LANScreen, IS Outsourcing and network maintenance offering. LANSolutions LLC holds Microsoft Gold Partner TM Partner Level and Novell Platinum certification.'",737314,Internet Svcs-Network Designers/Conslnt,541512,Computer Systems Design Services,30,"$5,560,000 ",,,
,Leadfusion,Christopher,Cunningham,10590 W Ocean Air Dr # 200,San Diego,CA,92130,Carmel Valley,(858) 259-2100,Leadfusion.Com,,,"Leadfusion's FEM suite consists of Researching, Marketing, and new Selling Solutions designed to operate independently or as a single integrated solution. Patent-pending FEM tools help financial institutions produce an authentic online experience that creates personal value for consumers and enhances the corporate brand. Leadfusion's FEM suite enriches all stages of the consumers' experience from engagement through advocacy.FEM solutions accelerate conversion, turning prospects into customers and customers into loyal advocates. Leadfusion Marketing Solutions help keep a financial institution's brand and offer top-of-mind with consumers as they consider the purchase of a financial product or service. Leadfusion Marketing Solutions communicate timely offers and relevant content to in-market consumers beyond their time on your website through email messaging focused on behavioral and event triggers. New Leadfusion Selling Solutions address the needs of consumers who have completed their initial investigation and are ready to evaluate specific financial product options. By uniting the researching and selling processes into a goal-oriented consumer workbench, Leadfusion Selling Solutions increase and accelerate conversion.'",874201,Business Management Consultants,541614,"Process, Physical Distr/Logistics Consulting Svcs",20,"$2,278,000 ",,,
,Leonardo MD,Ralph,Holmes,6540 Lusk Blvd # 250,San Diego,CA,92121,Sorrento Valley,(858) 450-6611,Leonardomdmedia.Com,,,,737206,Computer Software,511210,Software Publishers,20,"$8,232,000 ",,,
,Litel Instruments,Robert,Hunter,10650 Scripps Ranch Blvd # 105,San Diego,CA,92131,Scripps Ranch,(858) 831-7780,Litel.Net,,,"Litel Instruments is an optical technology company delivering advanced diagnostic and monitoring systems. Based in San Diego, Calif., its tools enable customers to improve the performance and yield of lithography systems used in semiconductor manufacturing. The company provides independent characterization of critical photolithography subsystems including the lens, illuminator and stage. Some of its products include In-Situ Interferometer (ISI), Source Metrology Instrument (SMI), Transmission Mapper (TMAP), Distortion Mapper (DMAP) and Z-HEIGHT MAPPER (ZMAP). Its products find applications in control charts, process improvements and simulation software such as PROLITH.'",323112,Scientific Apparatus & Instruments-Mfrs,327215,Glass Product Mfg Made Of Purchased Glass,45,"$5,504,000 ",,,
,Mainsaver Software,Dave,Schlager,10803 Thornmint Rd # 105,San Diego,CA,92127,,(858) 674-8700,Mainsaver.Com,,,,737206,Computer Software,511210,Software Publishers,20,"$8,232,000 ",,,
,Man Tech SRS Technologies Inc,Karen,Waller,440 Stevens Ave,Solana Beach,CA,92075,Solana Beach,(858) 345-1952,Mantech.Com,,,,871111,Engineers-Consulting,541330,Engineering Services,20,"$3,842,000 ",,,
,Map Versa,Santosh,Nandi,10180 Telesis Ct,San Diego,CA,92121,,(858) 300-5513,Mapversa.Com,,,,737201,Computer Software-Manufacturers,511210,Software Publishers,27,"$11,113,000 ",,,
,Microwest,Joanie,Deangelo,10981 San Diego Mission # 210,San Diego,CA,92108,Grantville,(619) 280-0440,Microwestsoftware.Com,,,,737206,Computer Software,511210,Software Publishers,25,"$10,290,000 ",,,
,Miresball,Scott,Mires,2605 State St,San Diego,CA,92103,Park West,(619) 234-6631,Miresball.Com,,,"MiresBall is a West Coast-based brand agency that develops the strategy, narrative and visuals to help companies from innovative start-ups to established global leaders communicate with clarity and authenticity.'",731101,Advertising-Agencies & Counselors,541810,Advertising Agencies,25,"$1,816,000 ",,,
,MIVA Merchant,Russell,Carroll,5060 Shoreham Pl # 130,San Diego,CA,92122,University City,(858) 490-2570,Miva.Com,,,"MIVA is the combination of FindWhat.com, Espotting Media, Miva Corporation, Comet Systems and B&B Advertising. It is a marketing network that helps businesses expand. The company s media platform facilitates marketing for partners, advertisers and consumers. It has three main divisions: Media, Small Business and Direct. Its Media division offers performance-advertising solutions to advertisers, partners and private label partners. MIVA Small Business provides e-commerce enabling products and services for online businesses, web developers, web designers and web hosting companies. MIVA Direct helps businesses develop direct relationships with users through private-branded consumer desktop software supported by contextual and search technologies. The company has headquarters in Fort Meyers, Fla., and offices in New York, San Diego, Cambridge, Mass., and Bridgewater, N.J. It also has offices in London, Paris, Germany, Spain and Italy.'",737417,Website Hosting,518210,"Data Processing, Hosting & Related Services",20,"$4,812,000 ",,,
